,crimerate,is_crimerate,is_hero,lat,long,name,year
6,,0,1,36.778261,-119.4179324,Legion,1985
7,,0,1,39.5500507,-105.7820674,Legion,1985
8,,0,1,37.0341345,-95.6174229,Legion,1985
9,,0,1,56.49067119999999,-4.2026458,Legion,1985
10,,0,1,31.046051,34.851612,Legion,1985
11,,0,1,38.1347219,-105.4658353,Legion,1985
12,,0,1,37.6909682,-122.3107517,Legion,1985
13,,0,1,40.7127753,-74.0059728,Longshot,1985
14,,0,1,40.7127753,-74.0059728,Longshot,1985
15,,0,1,41.1220194,-73.7948516,Longshot,1985
16,,0,1,42.331427,-83.0457538,Longshot,1985
17,,0,1,44.3148443,-85.60236429999999,Longshot,1985
18,,0,1,-25.274398,133.775136,Longshot,1985
19,1881.3,1,0,40.7127753,-74.0059728,New York City,1985
20,2661.54,1,0,33.7489954,-84.3879824,Atlanta,1985
21,2661.54,1,0,32.1656221,-82.9000751,GA,1985
22,2001.14,1,0,41.8781136,-87.6297982,Chicago,1985
23,839.98,1,0,36.778261,-119.4179324,CA,1985
24,632.41,1,0,32.715738,-117.1610838,San Diego,1985
25,1658.02,1,0,34.0522342,-118.2436849,Los Angeles,1985
26,1519.67,1,0,25.7616798,-80.1917902,Miami,1985
27,1295.51,1,0,37.7749295,-122.4194155,San Francisco,1985
28,828.77,1,0,39.7392358,-104.990251,Denver,1985
29,652.16,1,0,43.0389025,-87.9064736,Milwaukee,1985
30,1136.17,1,0,41.7605849,-88.32007150000001,Aurora,1985
31,2074.05,1,0,42.3600825,-71.0588801,Boston,1985
32,1317.27,1,0,47.6062095,-122.3320708,Seattle,1985
33,1624.76,1,0,47.7510741,-120.7401385,Washington,1985
34,2009.86,1,0,39.2903848,-76.6121893,Baltimore,1985
35,3077.55,1,0,40.735657,-74.1723667,Newark,1985
36,558.1,1,0,37.09024,-95.712891,United States,1985
37,507.01,1,0,31.9685988,-99.9018131,TX,1985
38,793.43,1,0,36.1699412,-115.1398296,Las Vegas,1985
39,793.43,1,0,38.8026097,-116.419389,NV,1985
40,774.12,1,0,36.1539816,-95.99277500000001,Tulsa,1985
41,988.29,1,0,39.9525839,-75.1652215,Philadelphia,1985
42,2375.25,1,0,42.331427,-83.0457538,Detroit,1985
43,1085.62,1,0,40.44062479999999,-79.9958864,Pittsburgh,1985
44,507.01,1,0,32.735687,-97.10806559999999,Arlington,1985
45,1464.65,1,0,29.95106579999999,-90.0715323,New Orleans,1985
46,220.42,1,0,21.3069444,-157.8583333,Honolulu,1985
47,1204.85,1,0,41.49932,-81.6943605,Cleveland,1985
48,3077.55,1,0,40.0583238,-74.4056612,NJ,1985
49,1003.56,1,0,40.7127753,-74.0059728,NY,1985
50,1464.65,1,0,34.0522342,-118.2436849,LA,1985
51,844.35,1,0,33.4483771,-112.0740373,Phoenix,1985
52,2348.93,1,0,45.5051064,-122.6750261,Portland,1985
53,1149.7,1,0,35.0843859,-106.650422,Albuquerque,1985
54,1136.17,1,0,37.0366406,-95.6714121,CO,1985
55,581.35,1,0,30.267153,-97.7430608,Austin,1985
56,996.75,1,0,39.4647665,-76.7336521,Baltimore County,1985
57,996.75,1,0,37.0402828,-95.6398724,MD,1985
58,2074.05,1,0,36.11300500000001,-95.97542899999999,MA,1985
59,1003.56,1,0,42.88644679999999,-78.8783689,Buffalo,1985
60,1362.86,1,0,35.2270869,-80.8431267,Charlotte,1985
61,1362.86,1,0,35.7595731,-79.01929969999999,NC,1985
62,2001.14,1,0,40.6331249,-89.3985283,IL,1985
63,884.66,1,0,39.1031182,-84.5120196,Cincinnati,1985
64,884.66,1,0,40.4172871,-82.90712300000001,OH,1985
65,776.41,1,0,39.9611755,-82.99879419999999,Columbus,1985
66,1440.05,1,0,32.7766642,-96.79698789999999,Dallas,1985
67,136.55,1,0,38.9085472,-77.2405153,Fairfax County,1985
68,136.55,1,0,37.3664814,-95.2644709,VA,1985
69,1496.53,1,0,32.7554883,-97.3307658,Fort Worth,1985
70,839.98,1,0,36.7377981,-119.7871247,Fresno,1985
71,942.58,1,0,29.7604267,-95.3698028,Houston,1985
72,979.95,1,0,39.768403,-86.158068,Indianapolis,1985
73,1214.79,1,0,30.3321838,-81.65565099999999,Jacksonville,1985
74,1214.79,1,0,27.6648274,-81.5157535,FL,1985
75,1800.68,1,0,39.0997265,-94.5785667,Kansas City,1985
76,1800.68,1,0,37.9642529,-91.8318334,MO,1985
77,988.68,1,0,34.0522265,-118.2436596,Los Angeles County,1985
78,0.0,1,0,38.2526647,-85.7584557,Louisville,1985
79,0.0,1,0,37.8393332,-84.2700179,KY,1985
80,1487.57,1,0,35.1495343,-90.0489801,Memphis,1985
81,1487.57,1,0,35.5174913,-86.5804473,TN,1985
82,553.72,1,0,33.4151843,-111.8314724,Mesa,1985
83,553.72,1,0,34.0489281,-111.0937311,AZ,1985
84,1519.67,1,0,25.5516034,-80.6326916,Dade County,1985
85,652.16,1,0,43.7844397,-88.7878678,WI,1985
86,1422.35,1,0,44.977753,-93.2650108,Minneapolis,1985
87,1422.35,1,0,46.729553,-94.6858998,MN,1985
88,286.59,1,0,39.1547426,-77.2405153,Montgomery County,1985
89,701.45,1,0,36.1626638,-86.7816016,Nashville,1985
90,165.93,1,0,40.6546145,-73.55941279999999,Nassau County,1985
91,1851.17,1,0,37.8043514,-122.2711639,Oakland,1985
92,975.71,1,0,35.4675602,-97.5164276,Oklahoma City,1985
93,688.38,1,0,41.2565369,-95.9345034,Omaha,1985
94,688.38,1,0,41.4925374,-99.9018131,NE,1985
95,2063.72,1,0,28.5383355,-81.3792365,Orlando,1985
96,988.29,1,0,41.2033216,-77.1945247,PA,1985
97,880.03,1,0,38.78492110000001,-76.8720961,Prince George's County,1985
98,602.4,1,0,35.7795897,-78.6381787,Raleigh,1985
99,1176.25,1,0,38.5815719,-121.4943996,Sacramento,1985
100,659.5,1,0,40.7607793,-111.8910474,Salt Lake City,1985
101,625.0,1,0,29.4241219,-98.49362819999999,San Antonio,1985
102,491.46,1,0,37.3382082,-121.8863286,San Jose,1985
103,1317.27,1,0,47.7510741,-120.7401385,WA,1985
104,2004.6,1,0,38.6270025,-90.19940419999999,St. Louis,1985
105,220.27,1,0,40.9848784,-72.61511689999999,Suffolk County,1985
106,2402.9,1,0,27.950575,-82.4571776,Tampa,1985
107,973.33,1,0,32.2226066,-110.9747108,Tucson,1985
108,175.95,1,0,36.8529263,-75.97798499999999,Virginia Beach,1985
109,1624.76,1,0,38.9071923,-77.0368707,DC,1985
110,586.84,1,0,37.68717609999999,-97.33005299999999,Wichita,1985
111,586.84,1,0,39.011902,-98.4842465,KS,1985
0,,0,1,41.8781136,-87.6297982,Adam Strange,1986
1,,0,1,40.6331249,-89.3985283,Adam Strange,1986
2,,0,1,26.820553,30.802498,Apocalypse,1986
3,,0,1,14.058324,108.277199,Arclight,1986
4,,0,1,41.8781136,-87.6297982,Battlestar,1986
5,,0,1,40.6331249,-89.3985283,Battlestar,1986
6,,0,1,40.7127753,-74.0059728,Psylocke,1986
7,,0,1,52.3555177,-1.1743197,Psylocke,1986
8,,0,1,44.94310309999999,-123.0362554,Psylocke,1986
9,,0,1,41.1220194,-73.7948516,Psylocke,1986
10,,0,1,39.43621359999999,-77.05303649999999,Psylocke,1986
11,,0,1,55.378051,-3.435973,Psylocke,1986
12,1995.25,1,0,40.7127753,-74.0059728,New York City,1986
13,2953.66,1,0,33.7489954,-84.3879824,Atlanta,1986
14,2953.66,1,0,32.1656221,-82.9000751,GA,1986
15,2294.59,1,0,41.8781136,-87.6297982,Chicago,1986
16,1216.82,1,0,36.778261,-119.4179324,CA,1986
17,842.61,1,0,32.715738,-117.1610838,San Diego,1986
18,2035.6,1,0,34.0522342,-118.2436849,Los Angeles,1986
19,1656.05,1,0,25.7616798,-80.1917902,Miami,1986
20,1266.55,1,0,37.7749295,-122.4194155,San Francisco,1986
21,896.6,1,0,39.7392358,-104.990251,Denver,1986
22,984.31,1,0,43.0389025,-87.9064736,Milwaukee,1986
23,1432.65,1,0,41.7605849,-88.32007150000001,Aurora,1986
24,2159.01,1,0,42.3600825,-71.0588801,Boston,1986
25,1354.54,1,0,47.6062095,-122.3320708,Seattle,1986
26,1505.11,1,0,47.7510741,-120.7401385,Washington,1986
27,1943.61,1,0,39.2903848,-76.6121893,Baltimore,1986
28,3186.94,1,0,40.735657,-74.1723667,Newark,1986
29,620.1,1,0,37.09024,-95.712891,United States,1986
30,649.92,1,0,31.9685988,-99.9018131,TX,1986
31,852.19,1,0,36.1699412,-115.1398296,Las Vegas,1986
32,852.19,1,0,38.8026097,-116.419389,NV,1986
33,877.88,1,0,36.1539816,-95.99277500000001,Tulsa,1986
34,1045.93,1,0,39.9525839,-75.1652215,Philadelphia,1986
35,2486.63,1,0,42.331427,-83.0457538,Detroit,1986
36,1170.3,1,0,40.44062479999999,-79.9958864,Pittsburgh,1986
37,649.92,1,0,32.735687,-97.10806559999999,Arlington,1986
38,1625.21,1,0,29.95106579999999,-90.0715323,New Orleans,1986
39,252.15,1,0,21.3069444,-157.8583333,Honolulu,1986
40,1301.82,1,0,41.49932,-81.6943605,Cleveland,1986
41,3186.94,1,0,40.0583238,-74.4056612,NJ,1986
42,1105.44,1,0,40.7127753,-74.0059728,NY,1986
43,1625.21,1,0,34.0522342,-118.2436849,LA,1986
44,996.49,1,0,33.4483771,-112.0740373,Phoenix,1986
45,2389.54,1,0,45.5051064,-122.6750261,Portland,1986
46,1178.49,1,0,35.0843859,-106.650422,Albuquerque,1986
47,1432.65,1,0,37.0366406,-95.6714121,CO,1986
48,643.86,1,0,30.267153,-97.7430608,Austin,1986
49,983.4,1,0,39.4647665,-76.7336521,Baltimore County,1986
50,983.4,1,0,37.0402828,-95.6398724,MD,1986
51,2159.01,1,0,36.11300500000001,-95.97542899999999,MA,1986
52,1105.44,1,0,42.88644679999999,-78.8783689,Buffalo,1986
53,1614.93,1,0,35.2270869,-80.8431267,Charlotte,1986
54,1614.93,1,0,35.7595731,-79.01929969999999,NC,1986
55,2294.59,1,0,40.6331249,-89.3985283,IL,1986
56,901.53,1,0,39.1031182,-84.5120196,Cincinnati,1986
57,901.53,1,0,40.4172871,-82.90712300000001,OH,1986
58,909.36,1,0,39.9611755,-82.99879419999999,Columbus,1986
59,1896.23,1,0,32.7766642,-96.79698789999999,Dallas,1986
60,146.37,1,0,38.9085472,-77.2405153,Fairfax County,1986
61,146.37,1,0,37.3664814,-95.2644709,VA,1986
62,1819.48,1,0,32.7554883,-97.3307658,Fort Worth,1986
63,1216.82,1,0,36.7377981,-119.7871247,Fresno,1986
64,1156.16,1,0,29.7604267,-95.3698028,Houston,1986
65,915.23,1,0,39.768403,-86.158068,Indianapolis,1986
66,1297.78,1,0,30.3321838,-81.65565099999999,Jacksonville,1986
67,1297.78,1,0,27.6648274,-81.5157535,FL,1986
68,2158.01,1,0,39.0997265,-94.5785667,Kansas City,1986
69,2158.01,1,0,37.9642529,-91.8318334,MO,1986
70,1083.77,1,0,34.0522265,-118.2436596,Los Angeles County,1986
71,0.0,1,0,38.2526647,-85.7584557,Louisville,1986
72,0.0,1,0,37.8393332,-84.2700179,KY,1986
73,1586.81,1,0,35.1495343,-90.0489801,Memphis,1986
74,1586.81,1,0,35.5174913,-86.5804473,TN,1986
75,573.32,1,0,33.4151843,-111.8314724,Mesa,1986
76,573.32,1,0,34.0489281,-111.0937311,AZ,1986
77,1656.05,1,0,25.5516034,-80.6326916,Dade County,1986
78,984.31,1,0,43.7844397,-88.7878678,WI,1986
79,1642.3,1,0,44.977753,-93.2650108,Minneapolis,1986
80,1642.3,1,0,46.729553,-94.6858998,MN,1986
81,279.43,1,0,39.1547426,-77.2405153,Montgomery County,1986
82,895.72,1,0,36.1626638,-86.7816016,Nashville,1986
83,185.93,1,0,40.6546145,-73.55941279999999,Nassau County,1986
84,1885.01,1,0,37.8043514,-122.2711639,Oakland,1986
85,954.47,1,0,35.4675602,-97.5164276,Oklahoma City,1986
86,820.18,1,0,41.2565369,-95.9345034,Omaha,1986
87,820.18,1,0,41.4925374,-99.9018131,NE,1986
88,2341.62,1,0,28.5383355,-81.3792365,Orlando,1986
89,1045.93,1,0,41.2033216,-77.1945247,PA,1986
90,900.0,1,0,38.78492110000001,-76.8720961,Prince George's County,1986
91,668.77,1,0,35.7795897,-78.6381787,Raleigh,1986
92,1323.32,1,0,38.5815719,-121.4943996,Sacramento,1986
93,749.78,1,0,40.7607793,-111.8910474,Salt Lake City,1986
94,709.29,1,0,29.4241219,-98.49362819999999,San Antonio,1986
95,556.36,1,0,37.3382082,-121.8863286,San Jose,1986
96,1354.54,1,0,47.7510741,-120.7401385,WA,1986
97,2277.01,1,0,38.6270025,-90.19940419999999,St. Louis,1986
98,217.89,1,0,40.9848784,-72.61511689999999,Suffolk County,1986
99,2780.26,1,0,27.950575,-82.4571776,Tampa,1986
100,917.83,1,0,32.2226066,-110.9747108,Tucson,1986
101,232.21,1,0,36.8529263,-75.97798499999999,Virginia Beach,1986
102,1505.11,1,0,38.9071923,-77.0368707,DC,1986
103,535.01,1,0,37.68717609999999,-97.33005299999999,Wichita,1986
104,535.01,1,0,39.011902,-98.4842465,KS,1986
0,,0,1,40.735657,-74.1723667,Blizzard II,1987
1,,0,1,38.9108325,-75.52766989999999,Blizzard II,1987
2,,0,1,52.3555177,-1.1743197,Cheetah III,1987
3,,0,1,52.95478319999999,-1.1581086,Cheetah III,1987
4,,0,1,46.227638,2.213749,Jean-Luc Picard,1987
5,,0,1,37.3333521,-121.9146401,Jean-Luc Picard,1987
6,,0,1,52.3555177,-1.1743197,Mister Sinister,1987
7,,0,1,51.5073509,-0.1277583,Mister Sinister,1987
8,2036.06,1,0,40.7127753,-74.0059728,New York City,1987
9,2998.7,1,0,33.7489954,-84.3879824,Atlanta,1987
10,2998.7,1,0,32.1656221,-82.9000751,GA,1987
11,2265.09,1,0,41.8781136,-87.6297982,Chicago,1987
12,1155.71,1,0,36.778261,-119.4179324,CA,1987
13,875.44,1,0,32.715738,-117.1610838,San Diego,1987
14,1910.18,1,0,34.0522342,-118.2436849,Los Angeles,1987
15,1682.14,1,0,25.7616798,-80.1917902,Miami,1987
16,1210.78,1,0,37.7749295,-122.4194155,San Francisco,1987
17,753.83,1,0,39.7392358,-104.990251,Denver,1987
18,988.34,1,0,43.0389025,-87.9064736,Milwaukee,1987
19,1227.58,1,0,41.7605849,-88.32007150000001,Aurora,1987
20,2075.77,1,0,42.3600825,-71.0588801,Boston,1987
21,1435.2,1,0,47.6062095,-122.3320708,Seattle,1987
22,1610.29,1,0,47.7510741,-120.7401385,Washington,1987
23,1868.89,1,0,39.2903848,-76.6121893,Baltimore,1987
24,2803.37,1,0,40.735657,-74.1723667,Newark,1987
25,612.5,1,0,37.09024,-95.712891,United States,1987
26,561.72,1,0,31.9685988,-99.9018131,TX,1987
27,806.83,1,0,36.1699412,-115.1398296,Las Vegas,1987
28,806.83,1,0,38.8026097,-116.419389,NV,1987
29,845.76,1,0,36.1539816,-95.99277500000001,Tulsa,1987
30,1054.83,1,0,39.9525839,-75.1652215,Philadelphia,1987
31,2544.88,1,0,42.331427,-83.0457538,Detroit,1987
32,1109.98,1,0,40.44062479999999,-79.9958864,Pittsburgh,1987
33,561.72,1,0,32.735687,-97.10806559999999,Arlington,1987
34,1397.18,1,0,29.95106579999999,-90.0715323,New Orleans,1987
35,271.19,1,0,21.3069444,-157.8583333,Honolulu,1987
36,1270.41,1,0,41.49932,-81.6943605,Cleveland,1987
37,2803.37,1,0,40.0583238,-74.4056612,NJ,1987
38,1091.2,1,0,40.7127753,-74.0059728,NY,1987
39,1397.18,1,0,34.0522342,-118.2436849,LA,1987
40,876.68,1,0,33.4483771,-112.0740373,Phoenix,1987
41,2242.07,1,0,45.5051064,-122.6750261,Portland,1987
42,1034.28,1,0,35.0843859,-106.650422,Albuquerque,1987
43,1227.58,1,0,37.0366406,-95.6714121,CO,1987
44,492.61,1,0,30.267153,-97.7430608,Austin,1987
45,814.02,1,0,39.4647665,-76.7336521,Baltimore County,1987
46,814.02,1,0,37.0402828,-95.6398724,MD,1987
47,2075.77,1,0,36.11300500000001,-95.97542899999999,MA,1987
48,1091.2,1,0,42.88644679999999,-78.8783689,Buffalo,1987
49,1680.33,1,0,35.2270869,-80.8431267,Charlotte,1987
50,1680.33,1,0,35.7595731,-79.01929969999999,NC,1987
51,2265.09,1,0,40.6331249,-89.3985283,IL,1987
52,852.29,1,0,39.1031182,-84.5120196,Cincinnati,1987
53,852.29,1,0,40.4172871,-82.90712300000001,OH,1987
54,947.69,1,0,39.9611755,-82.99879419999999,Columbus,1987
55,1988.82,1,0,32.7766642,-96.79698789999999,Dallas,1987
56,139.8,1,0,38.9085472,-77.2405153,Fairfax County,1987
57,139.8,1,0,37.3664814,-95.2644709,VA,1987
58,1779.07,1,0,32.7554883,-97.3307658,Fort Worth,1987
59,1155.71,1,0,36.7377981,-119.7871247,Fresno,1987
60,1090.29,1,0,29.7604267,-95.3698028,Houston,1987
61,949.04,1,0,39.768403,-86.158068,Indianapolis,1987
62,1520.43,1,0,30.3321838,-81.65565099999999,Jacksonville,1987
63,1520.43,1,0,27.6648274,-81.5157535,FL,1987
64,1895.44,1,0,39.0997265,-94.5785667,Kansas City,1987
65,1895.44,1,0,37.9642529,-91.8318334,MO,1987
66,1124.37,1,0,34.0522265,-118.2436596,Los Angeles County,1987
67,0.0,1,0,38.2526647,-85.7584557,Louisville,1987
68,0.0,1,0,37.8393332,-84.2700179,KY,1987
69,1338.9,1,0,35.1495343,-90.0489801,Memphis,1987
70,1338.9,1,0,35.5174913,-86.5804473,TN,1987
71,492.71,1,0,33.4151843,-111.8314724,Mesa,1987
72,492.71,1,0,34.0489281,-111.0937311,AZ,1987
73,1682.14,1,0,25.5516034,-80.6326916,Dade County,1987
74,988.34,1,0,43.7844397,-88.7878678,WI,1987
75,1541.03,1,0,44.977753,-93.2650108,Minneapolis,1987
76,1541.03,1,0,46.729553,-94.6858998,MN,1987
77,276.25,1,0,39.1547426,-77.2405153,Montgomery County,1987
78,1078.43,1,0,36.1626638,-86.7816016,Nashville,1987
79,177.31,1,0,40.6546145,-73.55941279999999,Nassau County,1987
80,1771.94,1,0,37.8043514,-122.2711639,Oakland,1987
81,860.43,1,0,35.4675602,-97.5164276,Oklahoma City,1987
82,676.39,1,0,41.2565369,-95.9345034,Omaha,1987
83,676.39,1,0,41.4925374,-99.9018131,NE,1987
84,2270.22,1,0,28.5383355,-81.3792365,Orlando,1987
85,1054.83,1,0,41.2033216,-77.1945247,PA,1987
86,211.25,1,0,38.78492110000001,-76.8720961,Prince George's County,1987
87,615.05,1,0,35.7795897,-78.6381787,Raleigh,1987
88,1156.37,1,0,38.5815719,-121.4943996,Sacramento,1987
89,681.94,1,0,40.7607793,-111.8910474,Salt Lake City,1987
90,662.02,1,0,29.4241219,-98.49362819999999,San Antonio,1987
91,599.66,1,0,37.3382082,-121.8863286,San Jose,1987
92,1435.2,1,0,47.7510741,-120.7401385,WA,1987
93,2277.06,1,0,38.6270025,-90.19940419999999,St. Louis,1987
94,236.34,1,0,40.9848784,-72.61511689999999,Suffolk County,1987
95,3113.11,1,0,27.950575,-82.4571776,Tampa,1987
96,940.61,1,0,32.2226066,-110.9747108,Tucson,1987
97,211.08,1,0,36.8529263,-75.97798499999999,Virginia Beach,1987
98,1610.29,1,0,38.9071923,-77.0368707,DC,1987
99,538.7,1,0,37.68717609999999,-97.33005299999999,Wichita,1987
100,538.7,1,0,39.011902,-98.4842465,KS,1987
0,,0,1,41.6032207,-73.087749,Penance II,1988
1,,0,1,36.18674420000001,-94.1288141,Penance II,1988
2,2217.64,1,0,40.7127753,-74.0059728,New York City,1988
3,3575.55,1,0,33.7489954,-84.3879824,Atlanta,1988
4,3575.55,1,0,32.1656221,-82.9000751,GA,1988
5,2315.15,1,0,41.8781136,-87.6297982,Chicago,1988
6,1356.32,1,0,36.778261,-119.4179324,CA,1988
7,854.34,1,0,32.715738,-117.1610838,San Diego,1988
8,1961.47,1,0,34.0522342,-118.2436849,Los Angeles,1988
9,1753.59,1,0,25.7616798,-80.1917902,Miami,1988
10,1282.22,1,0,37.7749295,-122.4194155,San Francisco,1988
11,725.99,1,0,39.7392358,-104.990251,Denver,1988
12,824.2,1,0,43.0389025,-87.9064736,Milwaukee,1988
13,1196.42,1,0,41.7605849,-88.32007150000001,Aurora,1988
14,2099.42,1,0,42.3600825,-71.0588801,Boston,1988
15,1361.15,1,0,47.6062095,-122.3320708,Seattle,1988
16,1921.45,1,0,47.7510741,-120.7401385,Washington,1988
17,1927.14,1,0,39.2903848,-76.6121893,Baltimore,1988
18,3049.27,1,0,40.735657,-74.1723667,Newark,1988
19,640.6,1,0,37.09024,-95.712891,United States,1988
20,551.42,1,0,31.9685988,-99.9018131,TX,1988
21,787.57,1,0,36.1699412,-115.1398296,Las Vegas,1988
22,787.57,1,0,38.8026097,-116.419389,NV,1988
23,926.65,1,0,36.1539816,-95.99277500000001,Tulsa,1988
24,1030.72,1,0,39.9525839,-75.1652215,Philadelphia,1988
25,2374.59,1,0,42.331427,-83.0457538,Detroit,1988
26,1063.56,1,0,40.44062479999999,-79.9958864,Pittsburgh,1988
27,551.42,1,0,32.735687,-97.10806559999999,Arlington,1988
28,1658.41,1,0,29.95106579999999,-90.0715323,New Orleans,1988
29,260.66,1,0,21.3069444,-157.8583333,Honolulu,1988
30,1346.7,1,0,41.49932,-81.6943605,Cleveland,1988
31,3049.27,1,0,40.0583238,-74.4056612,NJ,1988
32,1319.37,1,0,40.7127753,-74.0059728,NY,1988
33,1658.41,1,0,34.0522342,-118.2436849,LA,1988
34,890.71,1,0,33.4483771,-112.0740373,Phoenix,1988
35,2240.63,1,0,45.5051064,-122.6750261,Portland,1988
36,1130.43,1,0,35.0843859,-106.650422,Albuquerque,1988
37,1196.42,1,0,37.0366406,-95.6714121,CO,1988
38,536.56,1,0,30.267153,-97.7430608,Austin,1988
39,940.52,1,0,39.4647665,-76.7336521,Baltimore County,1988
40,940.52,1,0,37.0402828,-95.6398724,MD,1988
41,2099.42,1,0,36.11300500000001,-95.97542899999999,MA,1988
42,1319.37,1,0,42.88644679999999,-78.8783689,Buffalo,1988
43,1839.45,1,0,35.2270869,-80.8431267,Charlotte,1988
44,1839.45,1,0,35.7595731,-79.01929969999999,NC,1988
45,2315.15,1,0,40.6331249,-89.3985283,IL,1988
46,846.78,1,0,39.1031182,-84.5120196,Cincinnati,1988
47,846.78,1,0,40.4172871,-82.90712300000001,OH,1988
48,986.02,1,0,39.9611755,-82.99879419999999,Columbus,1988
49,2076.5,1,0,32.7766642,-96.79698789999999,Dallas,1988
50,137.91,1,0,38.9085472,-77.2405153,Fairfax County,1988
51,137.91,1,0,37.3664814,-95.2644709,VA,1988
52,1692.35,1,0,32.7554883,-97.3307658,Fort Worth,1988
53,1356.32,1,0,36.7377981,-119.7871247,Fresno,1988
54,1148.53,1,0,29.7604267,-95.3698028,Houston,1988
55,1166.22,1,0,39.768403,-86.158068,Indianapolis,1988
56,0.0,1,0,30.3321838,-81.65565099999999,Jacksonville,1988
57,0.0,1,0,27.6648274,-81.5157535,FL,1988
58,1858.49,1,0,39.0997265,-94.5785667,Kansas City,1988
59,1858.49,1,0,37.9642529,-91.8318334,MO,1988
60,1104.92,1,0,34.0522265,-118.2436596,Los Angeles County,1988
61,0.0,1,0,38.2526647,-85.7584557,Louisville,1988
62,0.0,1,0,37.8393332,-84.2700179,KY,1988
63,1332.57,1,0,35.1495343,-90.0489801,Memphis,1988
64,1332.57,1,0,35.5174913,-86.5804473,TN,1988
65,521.59,1,0,33.4151843,-111.8314724,Mesa,1988
66,521.59,1,0,34.0489281,-111.0937311,AZ,1988
67,1753.59,1,0,25.5516034,-80.6326916,Dade County,1988
68,824.2,1,0,43.7844397,-88.7878678,WI,1988
69,1507.9,1,0,44.977753,-93.2650108,Minneapolis,1988
70,1507.9,1,0,46.729553,-94.6858998,MN,1988
71,272.33,1,0,39.1547426,-77.2405153,Montgomery County,1988
72,1052.19,1,0,36.1626638,-86.7816016,Nashville,1988
73,192.81,1,0,40.6546145,-73.55941279999999,Nassau County,1988
74,1644.72,1,0,37.8043514,-122.2711639,Oakland,1988
75,905.63,1,0,35.4675602,-97.5164276,Oklahoma City,1988
76,733.94,1,0,41.2565369,-95.9345034,Omaha,1988
77,733.94,1,0,41.4925374,-99.9018131,NE,1988
78,2304.19,1,0,28.5383355,-81.3792365,Orlando,1988
79,1030.72,1,0,41.2033216,-77.1945247,PA,1988
80,1004.25,1,0,38.78492110000001,-76.8720961,Prince George's County,1988
81,625.04,1,0,35.7795897,-78.6381787,Raleigh,1988
82,1052.03,1,0,38.5815719,-121.4943996,Sacramento,1988
83,639.49,1,0,40.7607793,-111.8910474,Salt Lake City,1988
84,563.52,1,0,29.4241219,-98.49362819999999,San Antonio,1988
85,640.55,1,0,37.3382082,-121.8863286,San Jose,1988
86,1361.15,1,0,47.7510741,-120.7401385,WA,1988
87,2465.03,1,0,38.6270025,-90.19940419999999,St. Louis,1988
88,249.57,1,0,40.9848784,-72.61511689999999,Suffolk County,1988
89,0.0,1,0,27.950575,-82.4571776,Tampa,1988
90,920.47,1,0,32.2226066,-110.9747108,Tucson,1988
91,201.65,1,0,36.8529263,-75.97798499999999,Virginia Beach,1988
92,1921.45,1,0,38.9071923,-77.0368707,DC,1988
93,565.36,1,0,37.68717609999999,-97.33005299999999,Wichita,1988
94,565.36,1,0,39.011902,-98.4842465,KS,1988
0,,0,1,40.7127753,-74.0059728,Jubilee,1989
1,,0,1,36.778261,-119.4179324,Jubilee,1989
2,,0,1,44.94310309999999,-123.0362554,Jubilee,1989
3,,0,1,41.1220194,-73.7948516,Jubilee,1989
4,,0,1,34.0736204,-118.4003563,Jubilee,1989
5,,0,1,37.7749295,-122.4194155,Red Robin,1989
6,,0,1,40.82636249999999,-73.9958051,Red Robin,1989
7,,0,1,37.7749295,-122.4194155,Robin III,1989
8,,0,1,40.82636249999999,-73.9958051,Robin III,1989
9,2299.86,1,0,40.7127753,-74.0059728,New York City,1989
10,3951.4,1,0,33.7489954,-84.3879824,Atlanta,1989
11,3951.4,1,0,32.1656221,-82.9000751,GA,1989
12,2462.64,1,0,41.8781136,-87.6297982,Chicago,1989
13,1360.65,1,0,36.778261,-119.4179324,CA,1989
14,921.5,1,0,32.715738,-117.1610838,San Diego,1989
15,2246.06,1,0,34.0522342,-118.2436849,Los Angeles,1989
16,1967.55,1,0,25.7616798,-80.1917902,Miami,1989
17,1340.14,1,0,37.7749295,-122.4194155,San Francisco,1989
18,722.22,1,0,39.7392358,-104.990251,Denver,1989
19,710.6,1,0,43.0389025,-87.9064736,Milwaukee,1989
20,1300.85,1,0,41.7605849,-88.32007150000001,Aurora,1989
21,2227.05,1,0,42.3600825,-71.0588801,Boston,1989
22,1337.1,1,0,47.6062095,-122.3320708,Seattle,1989
23,2141.72,1,0,47.7510741,-120.7401385,Washington,1989
24,2046.55,1,0,39.2903848,-76.6121893,Baltimore,1989
25,3294.68,1,0,40.735657,-74.1723667,Newark,1989
26,666.9,1,0,37.09024,-95.712891,United States,1989
27,596.62,1,0,31.9685988,-99.9018131,TX,1989
28,763.6,1,0,36.1699412,-115.1398296,Las Vegas,1989
29,763.6,1,0,38.8026097,-116.419389,NV,1989
30,1187.56,1,0,36.1539816,-95.99277500000001,Tulsa,1989
31,1092.73,1,0,39.9525839,-75.1652215,Philadelphia,1989
32,2400.54,1,0,42.331427,-83.0457538,Detroit,1989
33,1216.49,1,0,40.44062479999999,-79.9958864,Pittsburgh,1989
34,596.62,1,0,32.735687,-97.10806559999999,Arlington,1989
35,1930.23,1,0,29.95106579999999,-90.0715323,New Orleans,1989
